Name;Coded Text
Task;but it really relates to exactly how ambitious we are
Task;But this should be something we keep in mind saying thatÖ maybe I can write it here that this needs to be recalculated
Task;Do we have other items we are currently missing?
Task;For now we donít have any traffic, right? We have road density.
Task;How longÖ should we do this  to 10.30?
Task;How much time is left? 10.30?
Task;I can also do it in blue as it is not part of the requirements.
Task;I mean letís take your example here. Let me draw
Task;I think, I mean from the mental point of view I mean we are more or less done even if we define the controller and some use cases itís more boiler plate type of things.
Task;I will draw traffic, traffic light and traffic light behavior in parallel
Task;I would say itís too much, we donít get this done in time.
Task;I would take something like blue to highlight something which is currently not directly in the requirements
Task;If you look on the class diagrams we have these intersections and then we have traffic lights and then we have timing behavior.
Task;later on we could also have this for the purposes you have described that all the attributes of the car like length or speed could influence the traffic at all.
Task;Letís check the other requirements. Ö sensors, okay, traffic can be defined at each intersection, yes. I have promised to read my own writing, traffic density per road, yes okay thatís fine. Velocity, okay, velocity should be one part of the road traffic
Task;letís say in general we already added in blue some additional attributes for the traffic. There could be more in the future, which could be of importance
Task;maybe for now itís fine in that way.
Task;Maybe thatís also something that we cannot design right now in time
Task;Maybe we check again the requirements, just go maybe through what we have or if we have everything. 
Task;Not that I can think of, maybe we can read the requirements again.
Task;Now we can move it.
Task;Okay then maybe letís check again the requirements
Task;so itís currently maybe a question how much is really necessary
Task;so maybe we draw this and then we make a component diagram sketch on saying which items we would put together and thatís it 
Task;so maybe you start to do something and then I will continue that
Task;suspect we are going to have a lot of use cases, not sure we have the time for that.
Task;The road layout. So we have the visualization, we have the model, but we donít have talked too much about
Task;Then I will remove it again
Task;This is also why I would do this in blue meaning this could also be an additional information
Task;This is where Iím thinking about kind of which view we should have on this, 
Task;we have all data model, we have the view, we have the sketch
Task;We have talked about the road layout, we have road intersections in four-way but it could be also supporting more in the future, we have traffic lights at the intersections, optional we have the sensor attribute. Thatís something we have not drawn again, right? So the sensor attribute is road has sensors, right?
Task;What is the next? 
Task;What was the timing? How much time is left for the design phase? (asking Andreas) Who?
Task;Yes I would say letís start easy and we can add additional things later on
Technical Problem;I cannot write anymore
Technical Problem;I just lost one line, I can add it
Technical Problem;Iím trying but it I not really working
Technical Question; I cantít do anything.
Technical Question;Can I move?
Technical Question;Can you repeat this? What do you want to do?
Technical Question;How can I move? (addressing technical assistant
Technical Question;How can I zoom? 
Technical Question;How longÖ should we do this  to 10.30? (Asking Rodi)
Technical Question;I donít know why. (talking in German to technical assistant) So now I have function again.
Technical Question;I tried to do something in a different color, it didnít work
Technical Question;Iím just thinking of how much time we have.
Technical Question;Iím trying to delete something, butÖ
Technical Question;it depends on you. I you finish before it is ok
Technical Question;it seems like the zoom is panning now instead
Technical Question;Itís starting to have trouble with the rendering, itís slower.
Technical Question;Move the class ting or something like that.
Technical Question;No you cannot move it I think.
Technical Question;Rodi? Is it possible to move a selected painting aroud?
Technical Question;So I can also not highlight something? This cannot be seen on the other part?
Technical Question;That would be a very great feature
Technical Question;think I zoomed out too much so itís starting to have trouble with the
Technical Question;Yes of course, but for now it doesnít work I think.
Usability and User Interface; I would like to have a traffic library where you can do via drag and dropÖ select single descriptions, so single items of traffic and drag and drop it to the intersections
Usability and User Interface; Iím just going to add the statistics window as an extra, down in the visualization
Usability and User Interface;A sketch for the interface?
Usability and User Interface;And I would, maybe another library which is not so optional would be the timing behavior
Usability and User Interface;how is the interface to design these kinds of things.
Usability and User Interface;I guess we could do it as a hit map for the road in visualization mode
Usability and User Interface;I mean having a selection is probably makes it a bit more usable so I agree
Usability and User Interface;it would also be always given indirectly. It takes less work for the editing, you can easily just draw the lines and each time you would have here endpoints an intersections which are all calculated automatically and then by selecting an intersection you could describe the movement of an intersection, which is a more advanced algorithm to relayout the whole thing.
Usability and User Interface;Okay so I do it on the bottom, letís say we have here a big picture and I guess in the middle we would have something like the edit area, where everything is also shown. Then on the left side we have some kind ofÖ What can be used? Itís just roads.. roads, roads, roads.
Usability and User Interface;Okay, because then I currently see just one item which is the road as the drawing item and we would have some kind of property window
Usability and User Interface;Roads and intersections and potentially cars, traffic models, all that stuff
Usability and User Interface;So I guess the use case here would be your drawing, a bunch of roads, you automatically get intersections and when you click on a road or an intersection you get this property view where you can select if itís a road you selected.
Usability and User Interface;we could do just a mock up if you like
Use Case; So if we take this example and you just want to move this intersection over here instead. You have a road going out there, and another one going there, and another one going there. 
Use Case; visualization aspect that at the end based on the traffic we will have specific cars and each car can be selected individually and followed for a nice representation.
Use Case;.. You want to describe this as a use case saying okay the user can add roads, he can add traffic or reuse traffic and maybe, or what was it? Reuse traffic? And the timing behavior. And he can visualize the traffic
Use Case;And each time you identify an intersection, this intersection is created automatically
Use Case;And if the map is changing in a way that you add another intersection in between the appearances of roads are recalculated, but this then is a letís say more complex part and you need to copy the attributes and so on so it shouldnít be so difficult
Use Case;And then another line is drawn. Which is another road and this is just stored in the information that each road has always these end points and then you can have a very easy geometrical analysis just calculating the intersection between lines
Use Case;Letís say you are in editor mode in the map and you want to move an intersection or something like that. Then moving that intersection would be very complicated, because you would have to take into account how the roads were drawn initially and so on.
Use Case;Now you enter an additional in between item, which is the road endpoint
Use Case;only thing you can do would be drawing roads.
Use Case;So I guess the use case here would be your drawing, a bunch of roads, you automatically get intersections and when you click on a road or an intersection you get this property view where you can select if itís a road you selected.
Use Case;So letís say from the design we just look on the map creation and somebody says okay Iím adding a road, just draws the line
Use Case;So the map at all I donít know how much details we have, but itís just the surrounding and base don that you can add roads
Use Case;So then you could follow an individual car how it goes through the map and then the simulation of every car that would be the traffic model with a density for a single road and so on.
Use Case;Then you can see, start point, end point, so itís just geometrically representing a line
Use Case;We start with the plane map without any roads and then we can add some
Accept and Confirm;Ah, ok
Accept and Confirm;Ah, ok, yeah
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly
Accept and Confirm;Exactly,
Accept and Confirm;Exactly, maybe this should be, I mean.
Accept and Confirm;Exactly, yes
Accept and Confirm;In the four, yeah
Accept and Confirm;It seems so
Accept and Confirm;No
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok
Accept and Confirm;Ok,
Accept and Confirm;Ok, 
Accept and Confirm;Ok,
Accept and Confirm;So I am, yeah exactly,
Accept and Confirm;So, thatís exactly, I guess we need it for each
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah
Accept and Confirm;Yeah that's what I was thinking about when I said
Accept and Confirm;yeah yeah 
Accept and Confirm;Yeah,
Accept and Confirm;Yeah, 
Accept and Confirm;Yeah,
Accept and Confirm;Yeah,
Accept and Confirm;Yeah,
Accept and Confirm;Yeah, exactly
Accept and Confirm;Yeah, exactly
Accept and Confirm;Yeah, exactly,
Accept and Confirm;Yeah, Iíll go on
Accept and Confirm;Yeah, thatís fine
Accept and Confirm;Yeah, thatís fine
Accept and Confirm;Yeah, thatís ok for me
Accept and Confirm;Yeah, thatís right
Accept and Confirm;Yeah, thatís right, thatís in two, requirement 2, part c, I think, yes
Accept and Confirm;Yeah, thatís the thing, so in terms
Accept and Confirm;Yeah, thatís what I am thinking.
Accept and Confirm;Yeah, thatís whatís my first impression
Accept and Confirm;Yeah, this could be a good option
Accept and Confirm;Yeah, yeah, draw
Accept and Confirm;yeah, yeah, thatís fine for me too
Accept and Confirm;Yep
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes 
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes
Accept and Confirm;Yes, ah, ok, right now I can see them
Accept and Confirm;Yes, exactly
Accept and Confirm;Yes, exactly that was what I was
Accept and Confirm;Yes, exactly, yeah I think thatís the best way
Accept and Confirm;Yes, thatís right
Accept and Confirm;Yes, thatís right
Accept and Confirm;Yes, thatís right, I agree, so we should probably draw it bigger so we can include more information in kind of symbols they draw.
Accept and Confirm;Yes, you are connected, yes
Accept and Confirm;You can draw it
Acknowledge;Ah, ok
Acknowledge;Ah, ok, yeah
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly
Acknowledge;Exactly,
Acknowledge;Exactly, maybe this should be, I mean.
Acknowledge;Exactly, yes
Acknowledge;In the four, yeah
Acknowledge;It seems so
Acknowledge;No
Acknowledge;No
Acknowledge;No
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok
Acknowledge;Ok, 
Acknowledge;Ok,
Acknowledge;Ok,
Acknowledge;So I am, yeah exactly,
Acknowledge;So I mean, yeah thatís the problem
Acknowledge;So, thatís exactly, I guess we need it for each
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah
Acknowledge;Yeah that's what I was thinking about when I said
Acknowledge;yeah yeah 
Acknowledge;Yeah,
Acknowledge;Yeah,
Acknowledge;Yeah, 
Acknowledge;Yeah,
Acknowledge;Yeah,
Acknowledge;Yeah, exactly
Acknowledge;Yeah, exactly
Acknowledge;Yeah, exactly,
Acknowledge;Yeah, Iíll go on
Acknowledge;Yeah, thatís fine
Acknowledge;Yeah, thatís fine
Acknowledge;Yeah, thatís ok for me
Acknowledge;Yeah, thatís right
Acknowledge;Yeah, thatís right, thatís in two, requirement 2, part c, I think, yes
Acknowledge;Yeah, thatís the thing, so in terms
Acknowledge;Yeah, thatís what I am thinking.
Acknowledge;Yeah, thatís whatís my first impression
Acknowledge;Yeah, this could be a good option
Acknowledge;Yeah, yeah, draw
Acknowledge;yeah, yeah, thatís fine for me too
Acknowledge;Yep
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes
Acknowledge;Yes 
Acknowledge;Yes
Acknowledge;Yes, ah, ok, right now I can see them
Acknowledge;Yes, exactly
Acknowledge;Yes, exactly that was what I was
Acknowledge;Yes, exactly, yeah I think thatís the best way
Acknowledge;Yes, thatís right
Acknowledge;Yes, thatís right
Acknowledge;Yes, thatís right, I agree, so we should probably draw it bigger so we can include more information in kind of symbols they draw.
Acknowledge;Yes, you are connected, yes
Acknowledge;You can draw it
Agree;Exactly
Agree;Exactly
Agree;Ok, yeah
Agree;thatís right, I agree, so we should 
Agree;Yeah I mean it would be interesting because then you can create more complex pattern and so, or sequences or more than one traffic light.
Agree;Yeah so then we should be able to connect them somehow.
Agree;Yeah, exactly
Agree;Yeah, exactly, thatís what I mean,
Agree;Yeah, yeah
Apologize;I am sorry for this ugly appearance
Apologize;so I am sorry for that
Apologize;sorry
Apologize;sorry
Argue; but of course also 
Argue; if it was green before, we have to change 
Argue; if we select 
Argue; if we, first time when you draw something and then try to play 
Argue; meant that if we want to detect it automatically we have to say 
Argue;, I am not sure
Argue;Ah, ok because that was something I was just wondering about, whether we should
Argue;am still not sure how to
Argue;And of course the, that I guess, that itís not something that we have to design
Argue;and so, or sequences or more than one traffic 
Argue;anyway, but that the 
Argue;Because otherwise the other cars just need to wait until no more cars actually crossing the traffic light and we need to take this into account.
Argue;Because otherwise this might result in a crash
Argue;because then this might result in an accident
Argue;But
Argue;But does the user need to be able to define in our simplified version?
Argue;But how should that work
Argue;but I am not sure, where
Argue;but I donít know how to easily program that kind of behavior
Argue;but I donít think it is necessary, but I mean that depends 
Argue;but I don't know that's also
Argue;but I mean a very easy way, oh but then you have to rename them
Argue;but I think it might not be very handsome for meaning for the
Argue;but if 
Argue;But of course would increase the complexity of the
Argue;but rather focus 
Argue;but that they reference each other in some way.
Argue;but thatís what I meant with my circles
Argue;but then 
Argue;but then I mean 
Argue;But then I was thinking about how to describe the sequence and 
Argue;but we probably also need to take some delay into account
Argue;can both of them be orange at the same time for example?
Argue;Exactly
Argue;Exactly
Argue;I am not sure
Argue;I am not sure
Argue;I am not sure how to deal with the wave her.
Argue;I didnít take it into account that it says that enters the map on a given road, so but then itís probably better to do like this at the start of the road or at the end of the road,
Argue;I donít know 
Argue;I donít know
Argue;I donít know
Argue;I donít know how to design it
Argue;I donít know, 
Argue;I donít know,
Argue;I donít know.
Argue;I donít think so,
Argue;I mean the easiest way is to just have as you said, timings
Argue;I think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Argue;I was just thinking about the other possibility, whether we should design it like this: in an intersection
Argue;If the user has to use the intersection symbol then we could definitely do it like this
Argue;if we have multiple intersections and then of course
Argue;if you assign like some kind of IDs or whatsoever to the traffic light then perhaps one traffic light could reference another traffic light and the theoretically. 
Argue;if you draw road here it should, you should be 
Argue;if you know it then you can take it into account
Argue;if you set, if you set the one with the arrow, if you set that one to being green 30 seconds then you know that that one the other one is up and down right
Argue;if you will start simulation
Argue;itís a simple solution but we could do it some way different like this but then we would probably need some kind of main, I donít know, main traffic light or reference point for the traffic lights so that we know, when will which one start and which one, so I mean
Argue;mean if we consider our example, I mean in some way, letís just 
Argue;No
Argue;No
Argue;No, I donít know, that doesnít matter.
Argue;o maybe I mean, thatís the thing, you just have to draw a road, because all of them should have traffic lights
Argue;Ok, yeah
Argue;or do we need this for every intersection?
Argue;or down to up
Argue;Or one
Argue;Or other shorts what you defined with the circle, letís just say for the safe of complicity, itís like this, so then this one would be green in the beginning and by no car would be in this area, no car would be here, thatís, here we have these two nice cars
Argue;or should you be able to set like, this is car spawn, the car spawn, which spawns cars and this is like a sync where cars disappear.
Argue;Perhaps this is not a very good idea to draw in this direction
Argue;perhaps we simplify draw intersections for lazy students
Argue;so basically 
Argue;So create a crash if this car would drive here
Argue;so either they should be able to use go like 20 seconds red, blablabla blablabla or depending on this senso
Argue;So I donít know
Argue;So I mean 
Argue;so if you can set how long the one that you draw an arrow to if she said this one to 20 seconds Green and maybe orange or yellow, 
Argue;so maybe 
Argue;so that is I mean the easiest I guess
Argue;so then you have an intersection 
Argue;so there is no undo
Argue;so we can see what we 
Argue;so we have 
Argue;thatís right, I agree, so we should 
Argue;the question is whether we, should they put the sensors wide away or whether we should do try to find a means brake without the sensors and see whether itís a, what we achieve there
Argue;use the road symbol and also draw intersections like this then of course we would need to allow him to draw traffic light symbols in addition to that
Argue;whether you should be able to position this car spawning symbol at the beginning or whether it should be just able to detect this is the beginning of the road
Argue;which would of course require us to be able to, I donít know, either
Argue;Yeah I mean it would be interesting because then you can create more complex pattern and so, or sequences or more than one traffic light.
Argue;Yeah so then we should be able to connect them somehow.
Argue;Yeah, exactly
Argue;Yeah, exactly, thatís what I mean,
Argue;Yeah, for me it doesnít matter
Argue;Yeah, I am not sure,
Argue;Yeah, of course we could also do it like this
Argue;Yeah, yeah
Argue;you have to switch to green or to orange or red
Assumption; I guess, every road that stops
Assumption; I mean it depends on how this should be implemented later, but the idea with this point, like spawning a car here, something like this, I donít know if we have here, I mean something like this and I think Iíd actually, yeah, Andreas is laughing about our painting skills
Assumption; mean I think it automatically that ok here you can spawn cars and 
Assumption; meant that if we want to detect it automatically we have to say 
Assumption;, I mean this would be a simple way, although 
Assumption;, I mean, you select one of them and thatís when you hit
Assumption;an entry point
Assumption;And then they have to use the road to connect them
Assumption;assume for beginning that if a car is on the street it just goes ahead and doesnít turn right or left or whatever.
Assumption;could basically finish the road and then the system, or the system has to detect: this is the start of the road and then there is something there then and in this way you can create new cars, cause 
Assumption;course would increase the complexity of the
Assumption;I mean must still identify it as an intersection so when, if it finds
Assumption;I think with this we will satisfy the task that a roads should be allowed for both to varying length and place and different arrangements 
Assumption;I was thinking about something like, I am very drift left, something like this then, I mean another possibility would be to, Iíll give it a try. 
Assumption;if you assign like some kind of IDs or whatsoever to the traffic light then perhaps one traffic light could reference another traffic light and the theoretically. 
Assumption;if you draw road here it should, you should be 
Assumption;if you set, if you set the one with the arrow, if you set that one to being green 30 seconds then you know that that one the other one is up and down right
Assumption;it is the starting time and we would put something like starting time, an absolute time, to say the first, to the right hand side on the bottom for instance the first starts at zero and then we have
Assumption;it was the idea that you can draw some single street
Assumption;mean one traffic light plus 5 seconds, so that they donít have an absolute arrangement 
Assumption;of course itís about to be important in which area there is no car as I mean itís probably just a certain range where we have sensors equipped and perhaps, I will just, this other area here, perhaps it is just a certain range so where we have this sensors and if itís no car in this area then we define there is no car to crossing right now
Assumption;should be some kind of traffic light 
Assumption;So I mean one way to to do with this if you click an intersection you get like a overview of that intersection somehow some representation and then you have like.
Assumption;so letís assume the user selects like a, the traffic lights, like this one
Assumption;So we have an implicit connection between traffic light in some wa
Assumption;that needs to detect this ending and handle this properly
Assumption;That the user could forget to draw a traffic light that is needed
Assumption;That you can slide or could zoom in, zoom out, something like this, so that here on the left hand side you go to change in the some way. 
Assumption;The question is if there is a car from here. I am fighting the software a bit. So this should be a car and we put here a car and here is a car
Assumption;the start of the simulation you have to pay a certain amount
Assumption;we need to assume some kind of absolute time then to do the arrangement in some, something like this, this would be, it would be possible to do it like this
Assumption;we start at zero and then we, and then the user can say
Assumption;when this one, when this sequence is over, should we have orange afterwards as well, 
Assumption;you trigger, so if you have the same here, so this is everything you need to set,
Awareness;Alright, I see it
Awareness;And then you should see,
Awareness;Can I draw so, do you see what I draw now?
Awareness;Can you hear me?
Awareness;did you make these dashed lines?
Awareness;Do I hear myself now?
Awareness;Do you see my arrow?
Awareness;I am not drawing exactly where I am pointing, so there might be some difficulties.
Awareness;I donít see anything.
Awareness;I donít think I, I donít see what you draw now.
Awareness;I mean this should be a street, or you can see what I was trying to do
Awareness;I try to outfigure so that we could see something again
Awareness;I was actually thinking about putting it to the left. 
Awareness;Mh
Awareness;No, no undoing
Awareness;No, we do not see anything.
Awareness;Ok, do you see me drawing?
Awareness;Ok, I see it
Awareness;Right now I just see the intersection with the two traffic lights and the two cars and the absolute timing.
Awareness;So right now we donít see no connection to you , I think
Awareness;So that means you canít see anything we have drawn before
Awareness;So this is what I am seeing in front of me
Awareness;So you can see what we have drawn before?
Awareness;So, we connect again.You donít see then you we no more draw.
Awareness;Something like that?
Awareness;Yeah
Awareness;Yeah, but I think I hear myself, anyways,
Awareness;Yeah, I can hear you
Awareness;Yes exactly,
Awareness;Yes, I see it, yes.
Awareness;Yes, of course, can you see the line?
Awareness;you see my arrow?
Behavioural Decision;because ok it takes from this signal turning green it takes 20 seconds before they arrive at this intersection so and then that one should be green when the first car arrives
Behavioural Decision;could calculate kind of how long the red the other one is going to be red so if you can set how long the one that you draw an arrow to if she said this one to 20 seconds Green and maybe orange or yellow, I donít know, five seconds or whatever then you know that this one is going to be if those are the only ones that you can set the green and yellow or orange then this one is automatically going to have red for 25 whatever but you can set so that you can't set but you can set this one to be 30 and 10 or
Behavioural Decision;five seconds red, five seconds is orange, twenty seconds green, not very likely, but thatís just for instance and then we could for instance say, then the traffic light to the top starts with orange after 35 seconds 
Behavioural Decision;I mean if it was green before, we have to change itís behavior.
Behavioural Decision;I mean we need some kind reference point for the time
Behavioural Decision;so we have to prevent that this car on this lane has green light and this lane at the same time
Behavioural Decision;Then you know that the one crossing must be red for 30 seconds and the same 30 seconds. And I donít know how orange behaves. Does this one, does that one turn orange when that one is that the other one is red, I mean
Behavioural Decision;we should have entering points and exiting points.
Clarification;do they have to?
Clarification;In the four?
Clarification;Is there a certain reason for you drawing this options of like roads or traffic signs to the right hand side of the window?
Clarification;Is this how they set, did you mean, by adding car symbols?
Clarification;What do you mean?
Clarification;Which other one
Clarification;Yeah, which one starts, yeah exactly, which one is triggered first, thatís what you mean?
Clarification;Yeah, you mean that we somehow connect them?
Clarification;you mean the signals of the same intersection
Clarification;You wouldnít provide some kind of element to draw intersections immediately but rather focus on drawing streets and then for like crossing streets we then have intersections that should be detected automatically?
Conciliate;No, I donít know, that doesnít matter.
Conciliate;Yeah, for me it doesnít matter
Coordinate Group Process;Ah no, this is not working
Coordinate Group Process;Ah, ok, so I donít know why, at least we can both draw
Coordinate Group Process;Ah, yes, ok, itís fine, so once again I will also try to draw something, ok?
Coordinate Group Process;And further we figure to, I mean we can delete it afterwards.
Coordinate Group Process;But ok, should we leave the main window as it is. I have it as a paper in my hand
Coordinate Group Process;first of should we both zoom out to the maximum so that we always see everything?
Coordinate Group Process;I donít think so
Coordinate Group Process;I think thatís everything to be said.
Coordinate Group Process;I think this should be the only issue right now
Coordinate Group Process;I thought I was drawing again, perhaps we need to activate the mouse again
Coordinate Group Process;mean first we can assign numbers here to be able to talk about it.
Coordinate Group Process;Ok
Coordinate Group Process;Ok
Coordinate Group Process;Ok
Coordinate Group Process;Ok, finger works
Coordinate Group Process;Ok, perhaps, I need to read this bullet point c again to actual look what it says
Coordinate Group Process;Ok, so where did we stop?
Coordinate Group Process;Outside, oh yeah
Coordinate Group Process;Perhaps, there are just some basic question in the beginning
Coordinate Group Process;So basically we could do first thing what was on the lefthand side, what I was trying to achieve here
Coordinate Group Process;So some streets again, delete that later
Coordinate Group Process;So thatís no, I think we didnít draw so much, so thatís no big deal
Coordinate Group Process;So what should we start with?
Coordinate Group Process;So what should we start with?
Coordinate Group Process;This is for demonstration purposes.
Coordinate Group Process;We can start right again.
Coordinate Group Process;We start all very again?
Coordinate Group Process;Well, the question is, if it is not working, you would need to do the drawing stuff.
Coordinate Group Process;What should we try to get it working or?
Coordinate Group Process;Yeah
Coordinate Group Process;Yeah do you want to summarise?
Coordinate Group Process;Yeah I see
Coordinate Group Process;Yeah, I mean, perhaps you can just add something, if I forget something
Coordinate Group Process;Yeah, no problem.
Coordinate Group Process;Yeah?
Coordinate Group Process;Yes
Disagree;And of course the, that I guess, that itís not something that we have to design
Disagree;But of course would increase the complexity of the
Disagree;I donít think so,
Disagree;I think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Disagree;No
Disagree;No
Doubt;, I am not sure
Doubt;Ah, ok because that was something I was just wondering about, whether we should
Doubt;am still not sure how to
Doubt;But how should that work
Doubt;but I am not sure, where
Doubt;but I donít know how to easily program that kind of behavior
Doubt;but I don't know that's also
Doubt;can both of them be orange at the same time for example?
Doubt;I am not sure
Doubt;I am not sure
Doubt;I am not sure how to deal with the wave her.
Doubt;I donít know
Doubt;I donít know
Doubt;I donít know how to design it
Doubt;I donít know,
Doubt;I donít know, 
Doubt;I donít know.
Doubt;Perhaps this is not a very good idea to draw in this direction
Doubt;So I donít know
Doubt;the question is whether we, should they put the sensors wide away or whether we should do try to find a means brake without the sensors and see whether itís a, what we achieve there
Doubt;which would of course require us to be able to, I donít know, either
Doubt;Yeah, I am not sure,
Elaborate; also we have it on the laptop screen
Elaborate;Also before we draw again so first I can right now try to save the image
Explain and Clarify;from other intersections
Explain and Clarify;It depends on how we want the users to interact with,
Explain and Clarify;ok you mean to achieve the green
Explain and Clarify;Ok, so we do not have like a circle or like a closed system of streets but
Explain and Clarify;So that one crossing does that one turn orange when they one going down to up when that one one turns red
Explain and Clarify;So you have a long road and each intersection will be green when the car arrives
Explain and Clarify;thatís, this was just how it is depicted by the, this was just a proposal for how it is depicted by the system
Explain and Clarify;With the green wave.
Functionality; if the user can press on a traffic light and then letís say 
Functionality;,
Functionality;1 and 3 are our active traffic lights at the moment and we realise that at 2 and 4 a car has reached the sensor in that area, then we could make both of them say ok, right now you need to wait, or basically you need to wait but 1 and 3 donít have a car in the waiting area so we put you on green and the other one to red, so wouldnít it just be basically like this so, we consider the other two which are relevant for the traffic light and both have no car and we have a car entering our ??? area or our sensor area then we simply switch the traffic lights
Functionality;a car spawner
Functionality;But that, yeah, I mean, thatís the thing, they will always work in pairs, it doesnít matter if it is 3 or 1, that have a car, just that itís, I mean north and south, or up and down
Functionality;I donít know, 10 cars per minute, or whatever way you want to define it then itís actually in this, in this certain interval it just produces new cars and shows new cars crossing the traffic lights, something like this
Functionality;I guess a common, atleast here in Sweden is that the main road is always green if it doesnít detect anything coming from the crossing roads so the big road is always green but when thereís cars coming in from left or right it detects that and then it sets the main road to red so that they can join
Functionality;I mean depending on how it works, yeah, exactly, so do we have to prevent them to be both, they shouldnít be green at the same time, thatís an obvious one, but could they be orange at the same time but in different phases, one before it turns red and one before it turns green
Functionality;I mean it could default to spawning no cars and then you can set it to a frequence or something
Functionality;I mean should we only be able to spawn cars
Functionality;I mean two roads overlapping and it creates an intersection there, it could add a the traffic lights
Functionality;I think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Functionality;If the user has to use the intersection symbol then we could definitely do it like this
Functionality;mean what you could do is just control how long each of them are green and then the other one is gone be red automatically so then you can say ok this one is going to be green for, I donít know, whatís normal, but 20 seconds and this one is going to be green for 30 seconds and then they just go back and forth
Functionality;Now I think they should be able to set it. They should be able to describe the behaviour and you should we should allow for a variety of sequence and timing of schemas or schemes so I guess somehow we have to they should go automatically but you should be able to set the timing.
Functionality;push here green 
Functionality;so that we donít say, ok it turns red then immediately the next second the other one turns green
Functionality;So that we need to create everything and just let it execute or whether we do some kind of simulation and easily can interact with it and can change behavior or it.
Functionality;So yo click on it and then you set that are 10 cars here every 60 seconds or something and then you hit play and let it
Functionality;So you mean if the user uses the intersection symbol, then it would automatically create the traffic light in a specific way.
Functionality;that user can actually start the simulatio
Functionality;Thatís for sure, the user can decide whether itís an intersection with sensors or without sensors, by the imaged one with a sensor would it be sufficient to have this type of logic part simplified version
Functionality;the user has to define it up front and just let it simulate without any changes or whether he should be able to start the simulation and then, if he decides to, notices there are not enough cars, wants to have 200 more, so that he can spawn new cars, while the simulation is being done
Functionality;Then our system would need to detect this and put, I guess, switch this to, I donít know, orange or, I think itís a problem that you could draw, this problems my draw, something was wrong before, so we would probably need to change this to red light and then this to orange or green and this switching right.
Functionality;we probably also need some additional delays to make sure that not some,
Functionality;which spawns cars and this is like a sync where cars disappear
Functionality;Yes, a minimap
Functionality;you can create new cars or define the number of cars
Functionality;you should be able to say how many cars per or something it should create
Functionality;You wouldnít provide some kind of element to draw intersections immediately but rather focus on drawing streets and then for like crossing streets we then have intersections that should be detected automatically?
Infer;Because otherwise the other cars just need to wait until no more cars actually crossing the traffic light and we need to take this into account.
Infer;Because otherwise this might result in a crash
Infer;because then this might result in an accident
Infer;if we have multiple intersections and then of course
